,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,clusters,uri,song,artist
0,0.49,0.315,1,-7.682,1,0.03,0.597,0.0,0.082,0.316,101.962,17,spotify:track:23ArPWMSxgOUxYZGGgQY8y,My Heart Is Open,Maroon 5
0,0.594,0.799,8,-5.805,1,0.0346,0.00239,0.0,0.133,0.416,134.998,4,spotify:track:51UmNsamwrxdQxVqaJ7Ihp,Shoot Love,Maroon 5
0,0.805,0.382,10,-9.697,0,0.0354,0.33,2.05e-05,0.0584,0.615,133.941,9,spotify:track:6eR5Cc1DLc5AolEPQ67Mx1,Sex And Candy,Maroon 5
0,0.495,0.588,0,-4.754,1,0.0266,0.11,0.0,0.0763,0.439,82.047,18,spotify:track:2n1CWIfzHSFEryl8rfI8of,Lost Stars,Adam Levine
0,0.479,0.374,6,-10.165,0,0.0439,0.809,0.0,0.982,0.416,98.41,8,spotify:track:09WJqO0Un8WjnfXYgvdKwA,Welcome to Schubas - Medley,Jason Mraz
0,0.496,0.527,11,-12.339,1,0.499,0.753,4.57e-06,0.844,0.409,89.186,8,spotify:track:393tM6FFkxhkZOqJBGWr4H,"Did You Get My Message? - Audience Rehearsal; Live at Schubas Tavern, Chicago, IL, 2006",Jason Mraz
0,0.43,0.525,6,-9.533,1,0.163,0.781,0.0,0.479,0.704,86.805,8,spotify:track:7H0pYa3WsOFj1SfePD6R5G,"Did You Get My Message? - Live at Schubas Tavern, Chicago, IL, 2006",Jason Mraz
0,0.374,0.746,9,-12.893,1,0.9,0.721,3.34e-05,0.713,0.261,152.712,3,spotify:track:1GiFW1ghSjlhHZclCU23Hy,"Snakes in Schubas - Live at Schubas Tavern, Chicago, IL, 2006",Jason Mraz
0,0.573,0.287,1,-12.07,0,0.0622,0.829,3.22e-06,0.699,0.658,116.952,8,spotify:track:4ndj87Tz0QE8ECxcqsovla,Childlike Wildlike - Live,Jason Mraz
0,0.503,0.586,10,-10.59,1,0.115,0.754,3.48e-05,0.969,0.357,109.998,8,spotify:track:6ZXCYyeFEE41bxIXHxR8HR,"Older Lover Undercover - Live at Montalvo Arts Center, Saratoga, CA, 2006",Jason Mraz
0,0.504,0.286,2,-11.328,1,0.0318,0.771,0.0,0.757,0.224,81.434,8,spotify:track:5m69QONwsVBOYJAeQrjI2t,"Sleeping to Dream - Live at Montalvo Arts Center, Saratoga, CA, 2006",Jason Mraz
0,0.331,0.28,2,-11.887,1,0.0299,0.813,5.97e-05,0.772,0.151,104.829,8,spotify:track:0PSpPABGFLN4D9Iqa46CQj,God Rests in Reason - Live,Jason Mraz
0,0.538,0.319,8,-11.1,0,0.0292,0.644,0.0,0.708,0.198,89.119,8,spotify:track:5y4N2KP9c3amtXlfxplF1s,"Life Is Wonderful - Live at Montalvo Arts Center, Saratoga, CA, 2006",Jason Mraz
0,0.384,0.727,1,-8.361,1,0.0677,0.5,0.0,0.838,0.421,168.121,0,spotify:track:2U80PsQHnfb2svAHIXqWsE,"Did You Get My Message? - Live at Montalvo Arts Center, Saratoga, CA, 2006",Jason Mraz
0,0.341,0.465,4,-8.987,1,0.0307,0.423,0.0,0.788,0.142,78.889,8,spotify:track:14dkXCyDuMbZXmmWYoVITx,"Please Don't Tell Her - Live at Montalvo Arts Center, Saratoga, CA, 2006",Jason Mraz
0,0.336,0.512,11,-10.912,0,0.0641,0.527,2.24e-05,0.705,0.242,86.492,8,spotify:track:3mEErzqUg8exSpHrSPYxgk,"Song for a Friend - Live at Montalvo Arts Center, Saratoga, CA, 2006",Jason Mraz
0,0.462,0.149,2,-12.73,0,0.0327,0.843,0.0,0.709,0.156,126.848,8,spotify:track:3HqfbuwqUIrnI8u9PGQ3os,"10,000 Motherfuckers - Live at Montalvo Arts Center, Saratoga, CA, 2006",Jason Mraz
0,0.602,0.726,9,-6.739,0,0.0979,0.114,0.0,0.178,0.764,87.437,9,spotify:track:3YEP82U6YK6ZDZlvaZjINZ,The Beauty in Ugly - Ugly Betty Version,Jason Mraz
0,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,0.507,104.948,16,spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Rolling in the Deep,Adele
0,0.612,0.749,0,-5.014,1,0.0446,0.615,0.0,0.167,0.574,120.052,19,spotify:track:4roNDqb3Mm6EUAPCtW0Sct,Rumour Has It,Adele
0,0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-05,0.132,0.211,155.476,17,spotify:track:6myjRCWhMVgwgJEYNIGah3,Turning Tables,Adele
0,0.644,0.4,3,-5.713,1,0.0304,0.214,0.0,0.0866,0.227,115.025,18,spotify:track:16ZJjr4jRF2xnLPI8WDYD4,Don't You Remember,Adele
0,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,13,spotify:track:7j4OmvkjRz0PrjFADlHfQx,Set Fire to the Rain,Adele
0,0.706,0.57,0,-7.045,0,0.086,0.0225,0.0,0.0754,0.728,159.908,13,spotify:track:2wQpeoKLy6qxabASlSQzpZ,He Won't Go,Adele
0,0.415,0.266,0,-8.44,1,0.0308,0.957,1.18e-06,0.183,0.282,138.096,17,spotify:track:6WuShET2kduUMGhdG7bqTW,Take It All,Adele
0,0.547,0.848,2,-2.684,1,0.0367,0.049,0.0,0.114,0.749,160.063,19,spotify:track:17zhxNwq2f2fTVjeD6eR0Y,I'll Be Waiting,Adele
0,0.528,0.468,5,-5.306,1,0.0287,0.295,0.0,0.165,0.185,154.974,10,spotify:track:2KzV3VG27vIp7roOS3N4kX,One And Only,Adele
0,0.689,0.369,0,-9.407,0,0.0278,0.693,0.00236,0.111,0.361,116.885,15,spotify:track:1KpLYVqnB135VCNbdLymNx,Lovesong,Adele
0,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,1,spotify:track:5lkpeJwmQKgY3bX2zChjxX,Someone Like You,Adele
0,0.579,0.191,9,-8.629,1,0.0385,0.978,5.55e-05,0.11,0.231,85.465,1,spotify:track:3AmaTTRsE4i43h5SVdbXrL,I Found A Boy,Adele
0,0.352,0.204,3,-10.928,1,0.0359,0.966,0.0,0.771,0.284,88.255,8,spotify:track:3SpAAvyQHeRrE37dLk5aUx,Turning Tables - Live Acoustic,Adele
0,0.391,0.31,2,-8.57,1,0.0381,0.915,0.0,0.705,0.195,108.104,8,spotify:track:5LX5zsJe4oXJ0FjmmJICRA,Don't You Remember - Live Acoustic,Adele
0,0.345,0.217,6,-9.769,0,0.0358,0.948,0.0,0.701,0.189,81.917,8,spotify:track:38jMszXH1X1L0mGBSvXSTI,Someone Like You - Live Acoustic,Adele
0,0.561,0.925,10,-2.655,1,0.185,0.131,2.17e-06,0.248,0.814,167.949,4,spotify:track:6rYXJEg4Ux6niQzGthcKSe,Ain't Been Done,Jessie J
0,0.757,0.814,1,-2.969,0,0.0459,0.0442,3.54e-06,0.687,0.414,124.023,0,spotify:track:0p5eORy6FehJCFk3PK1Zqg,Burnin' Up,Jessie J
0,0.663,0.655,4,-5.323,0,0.0619,0.61,0.0,0.208,0.588,143.971,13,spotify:track:6sJz8LCSCkKFLOBzqZOJxX,Sweet Talker,Jessie J
0,0.706,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,13,spotify:track:0mywfaXMXZB4Vh9yruHI9Z,Bang Bang,Jessie J
0,0.497,0.619,2,-3.988,0,0.0286,0.134,0.0,0.303,0.311,133.839,6,spotify:track:7pPTEEeDbOVLnBP6U99BSA,Fire,Jessie J
0,0.426,0.626,9,-5.646,1,0.344,0.421,0.0,0.232,0.448,85.793,2,spotify:track:263uQsqeNAvM20XDH5U1QX,Personal,Jessie J
0,0.661,0.733,0,-2.7,0,0.0434,0.0153,0.0,0.0982,0.612,143.932,13,spotify:track:2h97U98Z3AgF7RjKtyW1c2,Masterpiece,Jessie J
0,0.754,0.848,5,-2.922,1,0.0789,0.1,0.0,0.252,0.542,105.051,4,spotify:track:52OTQanye10mWvSX3R5O62,Seal Me With A Kiss,Jessie J
0,0.684,0.838,7,-3.363,1,0.0573,0.0272,0.0,0.188,0.56,112.967,4,spotify:track:23ApbHdDqDusdw0PYroRS5,Said Too Much,Jessie J
0,0.651,0.757,0,-5.477,1,0.0809,0.216,2.77e-06,0.0774,0.405,126.858,18,spotify:track:46IxnXnh4KLUBbZTtGmcfK,Loud,Jessie J
0,0.679,0.787,4,-4.077,0,0.0786,0.164,0.0,0.263,0.54,90.014,13,spotify:track:3cztfZycvJlIintEUOaqkm,Keep Us Together,Jessie J
0,0.65,0.308,1,-7.374,1,0.0308,0.919,0.0,0.103,0.335,90.089,5,spotify:track:6PBVYvYHKmqlkTgrMcZu19,Get Away,Jessie J
0,0.654,0.726,1,-5.239,0,0.0474,0.00606,0.0,0.0747,0.424,93.017,13,spotify:track:4yVMVcHGb2eLE01UKWjlnF,Live It Up,Colbie Caillat
0,0.62,0.733,9,-4.953,1,0.043,0.182,0.0,0.093,0.848,91.924,16,spotify:track:1OONExD5MNwgVwRiJPZjbr,Blaze,Colbie Caillat
0,0.574,0.839,5,-4.747,1,0.0522,0.0476,0.0,0.0952,0.422,88.497,18,spotify:track:3lL4BPDH7sirr5Iw3GsfqJ,If You Love Me Let Me Go,Colbie Caillat
0,0.609,0.367,1,-9.765,1,0.0291,0.804,0.0,0.108,0.545,140.006,5,spotify:track:0dSchkfNB8SzYj8Bx7bcCW,Try,Colbie Caillat
0,0.648,0.73,0,-6.135,1,0.0317,0.0894,0.0,0.191,0.398,107.975,18,spotify:track:2LlJLOK9DnYaOTr2yjqlYt,Never Gonna Let You Down,Colbie Caillat
0,0.742,0.713,1,-5.522,0,0.0303,0.0205,0.0,0.059,0.879,120.032,13,spotify:track:0Zgvf8jIOmBg2fwJnJvUn8,Maps,Maroon 5
0,0.279,0.742,4,-6.46,0,0.0898,0.000185,0.0,0.593,0.328,189.868,11,spotify:track:1zjD0w4IqpQbqiKlbC5iRd,Animals,Maroon 5
0,0.613,0.765,11,-6.582,1,0.0441,0.082,1.25e-06,0.092,0.299,103.951,2,spotify:track:51qILhMZynLLwZsiWUFeGt,It Was Always You,Maroon 5
0,0.532,0.599,6,-6.543,1,0.0333,0.00784,0.0,0.14,0.113,130.019,2,spotify:track:5rc4n7r1RWrzIk56mu026u,Unkiss Me,Maroon 5
0,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,19,spotify:track:2lpnxvSO8254hck9ZyNrp3,Sugar,Maroon 5
0,0.501,0.704,3,-5.64,1,0.0326,0.284,0.0,0.155,0.27,97.039,18,spotify:track:1hnNQEBth1ItEXPQpfg643,Leaving California,Maroon 5
0,0.618,0.837,6,-6.142,0,0.0515,0.032,0.0,0.0475,0.434,126.082,6,spotify:track:01tehHMlvqdzBAs4bUCInk,In Your Pocket,Maroon 5
0,0.63,0.886,5,-5.216,0,0.076,0.0107,0.00011,0.214,0.824,165.012,11,spotify:track:36oXJgMw917bhXdD6f7VBT,New Love,Maroon 5
0,0.644,0.866,1,-5.687,0,0.0341,0.0121,0.0,0.0719,0.39,114.927,13,spotify:track:01mMwUG3Ed1EEsicPIbPY0,Coming Back For You,Maroon 5
0,0.693,0.727,10,-5.364,0,0.0749,0.00365,0.0,0.0576,0.746,121.937,9,spotify:track:0dNnoigBvgYLlcQ7Dtl4Q9,Feelings,Maroon 5
0,0.41,0.327,1,-7.663,1,0.0301,0.547,0.0,0.0763,0.283,101.861,17,spotify:track:70oAAddRx5cbtEjWpOtmF1,My Heart Is Open,Maroon 5
0,0.54,0.766,4,-5.148,0,0.07,0.000248,0.0,0.641,0.176,98.932,0,spotify:track:2pLYz4wH2KaWf390zu3HCG,This Summer,Maroon 5
0,0.595,0.797,8,-5.828,1,0.0352,0.00259,0.0,0.11,0.425,135.0,4,spotify:track:0UPSRWvkQyJFJ5obdDkTpN,Shoot Love,Maroon 5
0,0.805,0.38,10,-9.713,0,0.0352,0.322,1.33e-05,0.0629,0.653,133.926,9,spotify:track:1FIv5eO1kKRLw9TsZgF8If,Sex And Candy,Maroon 5
0,0.494,0.582,0,-4.769,1,0.0266,0.102,0.0,0.0798,0.416,82.025,18,spotify:track:4b1L0wgfAfcy3Z6xLHqeKD,Lost Stars,Adam Levine
0,0.735,0.809,1,-6.609,0,0.0838,0.0146,0.0,0.331,0.777,128.036,13,spotify:track:57KsiCbzxUEzKhd8BKuWvP,Maps - Rumba Whoa Remix,Maroon 5
0,0.757,0.738,1,-6.207,0,0.041,0.000485,0.00132,0.0807,0.492,119.998,13,spotify:track:0H19QgM9q4zR59wX4M4D49,Maps - Slaptop Remix,Maroon 5
0,0.606,0.801,7,-6.241,1,0.0838,0.0105,0.0,0.104,0.426,95.019,2,spotify:track:6kFPPr8BOd9t40rJEE1TNn,Animals - Danny Olson Remix,Maroon 5
0,0.551,0.832,4,-6.186,0,0.0354,0.0183,0.000609,0.0751,0.547,100.987,13,spotify:track:4jcgBABVsOxTVArxpb4mL4,Animals - Gryffin Remix,Maroon 5
0,0.744,0.794,1,-7.159,1,0.0453,0.0123,0.0,0.0877,0.656,120.019,19,spotify:track:5g1FTvDfmjGFWATa039IeO,Sugar - Remix,Maroon 5
0,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,18,spotify:track:7h70RTLbnhDyPGXjl3iEhh,Need You Now,Lady A
0,0.631,0.947,4,-3.926,1,0.0418,0.0127,0.00395,0.253,0.78,112.013,4,spotify:track:4f1HSqifu9ocVE7wh3ug2u,Our Kind Of Love,Lady A
0,0.594,0.69,1,-5.344,1,0.0281,0.452,1.35e-06,0.138,0.178,85.958,18,spotify:track:0KZ7a5L9Q9aBLAINBgDsWq,American Honey,Lady A
0,0.439,0.519,8,-6.903,1,0.0297,0.0635,0.00145,0.0853,0.152,111.01,2,spotify:track:0gv1KvOwnzuu03g4GqEnY3,Hello World,Lady A
0,0.698,0.876,4,-4.313,1,0.0919,0.0701,0.0,0.109,0.574,104.044,19,spotify:track:0BKRPSWOlYOIBSeaQjAUhL,Perfect Day,Lady A
0,0.624,0.853,11,-4.38,1,0.0402,0.00295,1.01e-06,0.36,0.693,127.989,4,spotify:track:67zUfGCApFEpy1uDtYnZfg,Love This Pain,Lady A
0,0.553,0.622,7,-6.08,0,0.0258,0.0615,8.25e-05,0.148,0.374,132.965,6,spotify:track:3ZZ8ZdbsKClCfahgSaACx6,When You Got A Good Thing,Lady A
0,0.69,0.87,4,-2.593,1,0.0768,0.0362,1.33e-06,0.21,0.719,124.092,19,spotify:track:56ifcYgEb8QkIM5eAguxHS,Stars Tonight,Lady A
0,0.563,0.401,4,-6.945,1,0.0293,0.625,0.0,0.118,0.158,105.34,17,spotify:track:5J2DnxD62aWLxrLi3hk3od,If I Knew Then,Lady A
0,0.665,0.933,7,-3.058,1,0.0544,0.0169,0.0,0.0838,0.854,121.998,4,spotify:track:3Y4umEEn7HpicsWUifpAnK,Lookin' For A Good Time,Lady A
0,0.554,0.652,4,-4.989,1,0.0266,0.306,0.0,0.117,0.211,102.709,18,spotify:track:2hjW5QfVVLDoUe05k1B3TB,Ready To Love Again,Lady A
0,0.652,0.717,3,-6.276,1,0.0286,0.138,9.52e-05,0.0984,0.483,113.959,18,spotify:track:4z8bVsIbVAg4hlBAN5WGXB,I Run To You - Dave Bascombe Mix,Lady A
0,0.673,0.688,7,-6.471,1,0.0454,0.0164,0.179,0.0368,0.308,119.006,2,spotify:track:50zexcBMiGd3167bfJg2kO,burning gold - Grouplove & Captain Cuts Remix,Christina Perri
0,0.744,0.815,4,-5.89,0,0.0521,0.136,0.03,0.285,0.496,119.002,13,spotify:track:0YXIq7HLhkwamwHFMT52Le,burning gold - Bit Funk Remix,Christina Perri
0,0.754,0.667,4,-7.343,0,0.0258,0.0561,0.0367,0.114,0.255,117.975,6,spotify:track:3TUdrUvmzH1qlUlLufT27I,burning gold - Addal Remix,Christina Perri
0,0.482,0.842,4,-5.866,0,0.309,0.0906,0.00913,0.0904,0.12,97.853,6,spotify:track:0nMqAzCOdTbB4AtNUe2qZ6,burning gold - Autograf Remix,Christina Perri
0,0.64,0.41,0,-11.882,1,0.0516,0.0127,0.0102,0.133,0.222,119.947,18,spotify:track:5ZwdQK1G7I6XakvSag4uVU,burning gold - Stint Remix,Christina Perri
0,0.757,0.367,5,-5.759,0,0.0354,0.736,0.0,0.157,0.681,96.008,13,spotify:track:6CQaVuICm1WVXyy3SZ5jEI,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",Amy Winehouse
0,0.637,0.594,7,-4.7,1,0.0671,0.142,1.92e-06,0.0844,0.706,88.405,16,spotify:track:1QBtU3Y9mWE35FdBMxPSV6,Cupid - Deluxe Edition Version,Amy Winehouse
0,0.604,0.849,10,-2.967,1,0.0704,0.309,0.0,0.0754,0.901,146.471,4,spotify:track:1yyvHI3VetdomvG1gX8nQN,Monkey Man,Amy Winehouse
0,0.565,0.486,5,-8.32,1,0.0329,0.474,0.000248,0.0897,0.259,78.131,2,spotify:track:7oDjZOjxkmTaA7h5dMudk7,Some Unholy War - Down Tempo,Amy Winehouse
0,0.474,0.911,10,-1.451,1,0.108,0.236,0.0,0.258,0.711,146.066,4,spotify:track:6Qvde6xAxwOBYNCikGughd,Hey Little Rich Girl,Amy Winehouse
0,0.79,0.568,0,-4.793,1,0.172,0.101,0.0,0.188,0.901,133.871,19,spotify:track:7jfZKGGXEeVZealZm1vFuA,You're Wondering Now,Amy Winehouse
0,0.474,0.195,0,-8.801,1,0.0499,0.934,4.24e-05,0.0859,0.385,170.12,17,spotify:track:0wIuNdGPbzapCuHYSI3ho5,To Know Him Is To Love Him - Live,Amy Winehouse
0,0.583,0.046,0,-10.754,1,0.0438,0.968,5.66e-05,0.201,0.205,117.605,5,spotify:track:4pRELfbUuXt0M1KaIITeOJ,Love Is A Losing Game - Original Demo,Amy Winehouse
0,0.409,0.746,5,-4.965,0,0.0485,0.25,0.0,0.0912,0.372,75.782,6,spotify:track:446vfbh74u213CZhbqGBZS,Glorious (feat. Francesca Michielin),James Morrison
0,0.632,0.518,6,-6.126,1,0.0313,0.107,0.0,0.354,0.427,90.007,2,spotify:track:4S123XJnDYxDB0ylGhiNgj,If I Were a Boy,Beyoncé
0,0.51,0.72,11,-5.908,0,0.0602,0.272,0.0,0.0511,0.469,79.983,6,spotify:track:7Fl5JbNYu7RTdBreJbYkfW,Halo,Beyoncé
0,0.492,0.348,5,-10.676,1,0.0301,0.128,0.0,0.326,0.206,78.412,2,spotify:track:10xJ7IAYuNn9toyE0CZ8El,Disappear,Beyoncé
0,0.336,0.424,5,-7.203,1,0.0353,0.503,0.0,0.274,0.159,82.149,17,spotify:track:6oAekFNZ6sfs69JzSYlXoN,Broken-Hearted Girl,Beyoncé
0,0.35,0.403,0,-9.57,1,0.0279,0.786,0.0,0.108,0.201,104.957,17,spotify:track:2xmw0V8kqzAbwwqRDV3GfN,Ave Maria,Beyoncé
0,0.572,0.429,1,-8.974,1,0.027,0.192,0.0,0.257,0.103,95.0,18,spotify:track:6281YsksCjkPQyv0KzWJZj,Smash Into You,Beyoncé
0,0.384,0.153,7,-14.55,1,0.0324,0.729,0.0,0.137,0.282,109.859,14,spotify:track:0UBHbhKKNdOuf7J1ckkFwZ,Satellites,Beyoncé
0,0.549,0.628,2,-7.45,1,0.0309,0.00908,2.06e-05,0.114,0.102,115.036,18,spotify:track:2k3QMpXE6YvNngao4i3cFw,That's Why You're Beautiful,Beyoncé
0,0.551,0.467,10,-10.364,1,0.0332,0.673,0.0,0.075,0.148,116.966,1,spotify:track:4xiUulGVTwIS02J64tAWoR,Save The Hero,Beyoncé
0,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.188,0.272,193.437,10,spotify:track:1CPYRYEXkHn1yJfVJ3UVvN,Single Ladies (Put a Ring on It),Beyoncé
0,0.605,0.763,1,-5.949,1,0.0775,0.129,2.41e-06,0.0855,0.553,135.771,19,spotify:track:5Prl12onrIKJ0je851C1Xa,Radio,Beyoncé
0,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0568,0.861,146.092,9,spotify:track:7FqWhFkAFJorOrdi6wpgm6,Diva,Beyoncé
0,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86e-05,0.0614,0.788,121.949,19,spotify:track:3tEIswEViJXb1N2IRNAHd5,Sweet Dreams,Beyoncé
0,0.479,0.763,8,-8.954,1,0.178,0.00242,0.0353,0.468,0.608,84.769,0,spotify:track:47JaSFNVnFOGfeXkfLJb80,Video Phone,Beyoncé
0,0.33,0.769,6,-5.755,1,0.17,0.206,1.54e-06,0.138,0.416,97.515,2,spotify:track:1tFmiY6HbKfqEurTChPQdb,Hello,Beyoncé
0,0.623,0.389,1,-7.816,1,0.241,0.155,0.0,0.153,0.489,79.454,18,spotify:track:2gCCwrWyqZhuPhmlzwCJyR,Ego,Beyoncé
0,0.534,0.575,1,-6.706,1,0.0519,0.0546,0.0,0.131,0.205,86.961,18,spotify:track:1ekakXtk73Pa1nzR4SR0wL,Scared of Lonely,Beyoncé
0,0.697,0.535,4,-6.504,1,0.068,0.247,0.0,0.569,0.594,82.959,16,spotify:track:5NUXE8W12lWcUXgJRCjeEw,One Too Many,Keith Urban
0,0.652,0.748,0,-5.242,1,0.0887,0.0849,0.0,0.604,0.652,94.1,19,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,Love On Top,Beyoncé
0,0.648,0.593,10,-6.267,1,0.0506,0.0188,0.0,0.169,0.712,160.979,4,spotify:track:42qh86p7TLXyumxSHn65kc,Party (feat. André 3000),Beyoncé
0,0.799,0.715,4,-5.481,1,0.0822,0.0289,0.0,0.339,0.551,124.04,19,spotify:track:6JoIs4XLvBgjZOkKnyuPPv,Schoolin' Life,Beyoncé
0,0.665,0.787,5,-5.73,1,0.151,0.308,0.0,0.219,0.699,167.349,4,spotify:track:3axkNosdVQLZiq1HakuGhc,Countdown,Beyoncé
0,0.718,0.523,6,-7.181,1,0.199,0.352,0.00314,0.0909,0.835,167.963,16,spotify:track:6Vv9wMxIc6OKRluQefy441,I Miss You,Beyoncé
0,0.616,0.78,2,-6.062,1,0.0623,0.0322,0.0,0.173,0.471,110.005,18,spotify:track:7cvkXf3AwPGT041PyOi5VX,Dance for You,Beyoncé
0,0.371,0.84,0,-6.021,1,0.292,0.284,4.79e-06,0.135,0.228,86.934,18,spotify:track:76KTeba6u3LfBL4EsCZaTe,I Care,Beyoncé
0,0.628,0.665,4,-6.626,1,0.112,0.158,0.00278,0.177,0.447,72.032,18,spotify:track:7msV2z3y899aSVTithAkFn,Rather Die Young,Beyoncé
0,0.303,0.384,6,-7.342,1,0.0339,0.381,5.14e-06,0.0661,0.261,63.345,14,spotify:track:1pzJboOZaDNwshBnOlNh3a,1+1,Beyoncé
0,0.711,0.811,6,-7.503,0,0.219,0.0328,0.000517,0.0649,0.785,117.999,9,spotify:track:3FPUFltTjg6ClUL2wr9ux6,End of Time,Beyoncé
0,0.733,0.899,0,-4.237,1,0.143,0.00496,4.72e-05,0.372,0.76,127.086,19,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,Run the World (Girls),Beyoncé
0,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,2,spotify:track:3lBRNqXjPp2j3JMTCXDTNO,Best Thing I Never Had,Beyoncé
0,0.474,0.797,6,-4.541,0,0.191,0.193,6.2e-06,0.322,0.398,150.006,11,spotify:track:6QFgpUiLoXlmYDjbe0tjyP,Start Over,Beyoncé
0,0.51,0.627,7,-6.59,1,0.0336,0.431,0.0,0.0927,0.234,110.992,2,spotify:track:64Tp4KN5U5rtqrasP5a7FH,I Was Here,Beyoncé
0,0.493,0.594,1,-9.261,0,0.0523,0.344,0.00061,0.802,0.247,102.688,0,spotify:track:77xd5XY6wrpyq9sIPwoaTG,"Call Me When You Get This - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.544,0.617,5,-9.487,0,0.0484,0.506,0.0,0.955,0.36,94.161,0,spotify:track:19lALw8es9NZOoLsNmYzXJ,"Trouble Sleeping - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.317,0.434,2,-10.491,1,0.0496,0.697,1.16e-05,0.114,0.13,187.33,17,spotify:track:3zV1RnyRqx89GgpqxMloyK,"Breathless - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.385,0.606,4,-8.262,0,0.0345,0.168,5.33e-05,0.675,0.139,80.708,0,spotify:track:6hugmlgSYWhReQ6avs05UJ,"Enchantment - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.432,0.365,1,-10.289,0,0.046,0.645,8.51e-05,0.714,0.131,115.397,8,spotify:track:3XFcjIsKYU8lqPUnMyr0mE,"Till It Happens To You - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.424,0.359,0,-10.245,0,0.0534,0.623,2.25e-05,0.952,0.237,123.308,8,spotify:track:3p15H2DyOuUcTq5qwXOSh4,"Since I've Been Loving You - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.399,0.0629,2,-16.251,0,0.0363,0.887,2.94e-06,0.737,0.173,100.966,8,spotify:track:2RXiEJNM35ptLirKDJfEvU,"Like A Star - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.596,0.681,2,-8.668,1,0.0454,0.431,2.57e-05,0.759,0.368,100.02,0,spotify:track:3mrRWOefM0NOJVw41zqhr3,"Put Your Records On - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.477,0.52,9,-9.022,1,0.0411,0.571,4.09e-05,0.536,0.253,75.618,8,spotify:track:5hWMI1OfTim3yUHvHyzroV,"Butterfly - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.534,0.819,2,-8.327,1,0.149,0.555,0.000379,0.956,0.315,88.971,0,spotify:track:7Mjxh3xrwsaoBdjC0cILou,"I'd Like To - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.493,0.299,0,-12.12,1,0.0325,0.624,0.0016,0.858,0.155,129.151,8,spotify:track:0HyAxeelJonzMGXrrFIukV,"Choux Pastry Heart - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.415,0.573,5,-9.166,1,0.0602,0.295,0.000204,0.877,0.441,135.449,0,spotify:track:26yZih5CBcC36cePmWxfwj,"Seasons Change - Live From Webster Hall,United States/2006",Corinne Bailey Rae
0,0.424,0.885,7,-3.654,1,0.0332,0.0226,0.016,0.235,0.378,88.006,2,spotify:track:6lh9XpdR1rvqGdE2ouR7a6,Rockferry,Duffy
0,0.493,0.59,0,-5.814,0,0.0392,0.339,0.0,0.121,0.502,169.908,11,spotify:track:3K4r00KlXytLJDfuytngmx,Warwick Avenue,Duffy
0,0.446,0.81,9,-5.529,1,0.0436,0.0393,0.0,0.214,0.613,178.135,10,spotify:track:7dtyDKaA16RFX2HNdIHr6k,Serious,Duffy
0,0.694,0.523,2,-6.407,0,0.0254,0.875,0.000172,0.352,0.472,97.985,13,spotify:track:3g9nxeJPQM4CxhHt1iNlB4,Stepping Stone,Duffy
0,0.357,0.241,2,-12.366,1,0.0618,0.94,0.000129,0.353,0.227,91.195,14,spotify:track:5fDWs2ZejqlDvjDxLUNcGB,Syrup & Honey,Duffy
0,0.598,0.443,2,-6.493,0,0.0342,0.456,6.06e-05,0.182,0.386,108.045,13,spotify:track:4gUI1FrFGcLiJx6Ay7Hb2d,Hanging On Too Long,Duffy
0,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,19,spotify:track:1zusIxNqJu8i4g6P6hJ2Qa,Mercy,Duffy
